?primaryID	?name	?synonym
<Q18035367>	"SPON1"@en	"f-spondin"@en
<Q18035367>	"SPON1"@en	"Spondin 1"@en
<Q18035364>	"NSA2"@en	"TINP1"@en
<Q18035364>	"NSA2"@en	"HUSSY29"@en
<Q18035364>	"NSA2"@en	"HUSSY-29"@en
<Q18035364>	"NSA2"@en	"HCLG1"@en
<Q18035364>	"NSA2"@en	"HCL-G1"@en
<Q18035364>	"NSA2"@en	"CDK105"@en
<Q18035364>	"NSA2"@en	"NSA2, ribosome biogenesis homolog"@en
<Q18035364>	"NSA2"@en	"NSA2 ribosome biogenesis factor"@en
<Q18035365>	"SNAI1P1"@en	"snail family zinc finger 1 pseudogene 1"@en
<Q18035365>	"SNAI1P1"@en	"SNAI1P"@en
<Q18035365>	"SNAI1P1"@en	"SNAI1L1"@en
<Q18035365>	"SNAI1P1"@en	"SNAI1L"@en
<Q18035368>	"PRMT5"@en	"SKB1Hs"@en
<Q18035368>	"PRMT5"@en	"SKB1"@en
<Q18035368>	"PRMT5"@en	"IBP72"@en
<Q18035368>	"PRMT5"@en	"HRMT1L5"@en
<Q18035368>	"PRMT5"@en	"JBP1"@en
<Q18035368>	"PRMT5"@en	"Protein arginine methyltransferase 5"@en
<Q18035368>	"PRMT5"@en	"HSL7"@en
<Q18031467>	"SGCG"@en	"SCARMD2"@en
<Q18031467>	"SGCG"@en	"sarcoglycan gamma"@en
<Q18031467>	"SGCG"@en	"LGMDR5"@en
<Q18031467>	"SGCG"@en	"gamma-SG"@en
<Q18031467>	"SGCG"@en	"DMDA"@en
<Q18031467>	"SGCG"@en	"DAGA4"@en
<Q18031467>	"SGCG"@en	"LGMD2C"@en
<Q18031467>	"SGCG"@en	"DMDA1"@en
<Q18031467>	"SGCG"@en	"35DAG"@en
<Q18031467>	"SGCG"@en	"SCG3"@en
<Q18031467>	"SGCG"@en	"TYPE"@en
<Q18031467>	"SGCG"@en	"MAM"@en
<Q18031467>	"SGCG"@en	"A4"@en
<Q18031470>	"SCG5"@en	"SgV"@en
<Q18031470>	"SCG5"@en	"SGNE1"@en
<Q18031470>	"SCG5"@en	"P7B2"@en
<Q18031470>	"SCG5"@en	"secretogranin V"@en
<Q18031470>	"SCG5"@en	"7B2"@en
<Q18031471>	"SGTA"@en	"Vpu"@en
<Q18031471>	"SGTA"@en	"small glutamine rich tetratricopeptide repeat containing alpha"@en
<Q18031471>	"SGTA"@en	"small glutamine rich tetratricopeptide repeat co-chaperone alpha"@en
<Q18031471>	"SGTA"@en	"hSGT"@en
<Q18031471>	"SGTA"@en	"alphaSGT"@en
<Q18031471>	"SGTA"@en	"SGT1"@en
<Q18031471>	"SGTA"@en	"SGT"@en
<Q18031469>	"SGK1"@en	"SGK"@en
<Q18031469>	"SGK1"@en	"serum/glucocorticoid regulated kinase 1"@en
<Q18031472>	"SH3BGR"@en	"SH3 domain binding glutamate rich protein"@en
<Q18031472>	"SH3BGR"@en	"21-GARP"@en
<Q18031473>	"SH3BGRL"@en	"HEL-S-115"@en
<Q18031473>	"SH3BGRL"@en	"SH3 domain binding glutamate rich protein like"@en
<Q18031473>	"SH3BGRL"@en	"SH3BGR"@en
<Q18032390>	"XPC"@en	"XP3"@en
<Q18032390>	"XPC"@en	"xeroderma pigmentosum, complementation group C"@en
<Q18032390>	"XPC"@en	"XPC complex subunit, DNA damage recognition and repair factor"@en
<Q18032390>	"XPC"@en	"p125"@en
<Q18032390>	"XPC"@en	"XPCC"@en
<Q18032390>	"XPC"@en	"RAD4"@en
<Q18032391>	"XPNPEP1"@en	"XPNPEPL1"@en
<Q18032391>	"XPNPEP1"@en	"XPNPEPL"@en
<Q18032391>	"XPNPEP1"@en	"XPNPEP"@en
<Q18032391>	"XPNPEP1"@en	"APP1"@en
<Q18032391>	"XPNPEP1"@en	"X-prolyl aminopeptidase 1"@en
<Q18032391>	"XPNPEP1"@en	"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble"@en
<Q18032391>	"XPNPEP1"@en	"SAMP"@en
<Q18032389>	"XPA"@en	"XP1"@en
<Q18032389>	"XPA"@en	"XPAC"@en
<Q18032389>	"XPA"@en	"XPA, DNA damage recognition and repair factor"@en
<Q18032389>	"XPA"@en	"xeroderma pigmentosum, complementation group A"@en
<Q18032394>	"XRCC2"@en	"X-ray repair cross complementing 2"@en
<Q18032394>	"XRCC2"@en	"SPGF50"@en
<Q18032394>	"XRCC2"@en	"POF17"@en
<Q18032394>	"XRCC2"@en	"FANCU"@en
<Q18032392>	"XPNPEP2"@en	"X-prolyl aminopeptidase 2"@en
<Q18032392>	"XPNPEP2"@en	"X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound"@en
<Q18032392>	"XPNPEP2"@en	"APP2"@en
<Q18032392>	"XPNPEP2"@en	"AEACEI"@en
<Q18032393>	"XPO1"@en	"CRM-1"@en
<Q18032393>	"XPO1"@en	"exp1"@en
<Q18032393>	"XPO1"@en	"exportin 1"@en
<Q18032393>	"XPO1"@en	"CRM1"@en
<Q18032393>	"XPO1"@en	"emb"@en
<Q18032434>	"ZNF16"@en	"zinc finger protein 16"@en
<Q18032434>	"ZNF16"@en	"KOX9"@en
<Q18032434>	"ZNF16"@en	"HZF1"@en
<Q18032435>	"ZNF17"@en	"KOX10"@en
<Q18032435>	"ZNF17"@en	"HPF3"@en
<Q18032435>	"ZNF17"@en	"zinc finger protein 17"@en
<Q18032438>	"ZNF19"@en	"KOX12"@en
<Q18032438>	"ZNF19"@en	"zinc finger protein 19"@en
<Q18032439>	"ZNF20"@en	"zinc finger protein 20"@en
<Q18032439>	"ZNF20"@en	"KOX13"@en
<Q18032436>	"ZNF18"@en	"ZKSCAN6"@en
<Q18032436>	"ZNF18"@en	"HDSG1"@en
<Q18032436>	"ZNF18"@en	"zinc finger protein 18"@en
<Q18032436>	"ZNF18"@en	"Zfp535"@en
<Q18032436>	"ZNF18"@en	"KOX11"@en
<Q18032436>	"ZNF18"@en	"ZSCAN38"@en
<Q18032436>	"ZNF18"@en	"ZNF535"@en
<Q18032416>	"ZBTB14"@en	"ZF5"@en
<Q18032417>	"ZFPL1"@en	"MCG4"@en
<Q18032417>	"ZFPL1"@en	"D11S750"@en
<Q18032417>	"ZFPL1"@en	"zinc finger protein like 1"@en
<Q18033878>	"EXO1"@en	"hExoI"@en
<Q18033878>	"EXO1"@en	"HEX1"@en
<Q18033878>	"EXO1"@en	"exonuclease 1"@en
<Q18033879>	"FIBP"@en	"FIBP-1"@en
<Q18033879>	"FIBP"@en	"FGFIBP"@en
<Q18033879>	"FIBP"@en	"TROFAS"@en
<Q18033879>	"FIBP"@en	"FGF1 intracellular binding protein"@en
<Q18033882>	"AMLCR2"@en	"AMLCR"@en
<Q18033882>	"AMLCR2"@en	"acute myeloid leukemia chromosome region 2"@en
<Q18033883>	"EBAG9"@en	"EB9"@en
<Q18033883>	"EBAG9"@en	"estrogen receptor binding site associated antigen 9"@en
<Q18033883>	"EBAG9"@en	"estrogen receptor binding site associated, antigen, 9"@en
<Q18033883>	"EBAG9"@en	"PDAF"@en
<Q18033880>	"PCSK7"@en	"SPC7"@en
<Q18033880>	"PCSK7"@en	"proprotein convertase subtilisin/kexin type 7"@en
<Q18033880>	"PCSK7"@en	"PC8"@en
<Q18033880>	"PCSK7"@en	"PC7"@en
<Q18033880>	"PCSK7"@en	"LPC"@en
<Q18033881>	"DGKI"@en	"DGK-IOTA"@en
<Q18033881>	"DGKI"@en	"diacylglycerol kinase iota"@en
<Q18033884>	"COX7A2L"@en	"SIG81"@en
<Q18033884>	"COX7A2L"@en	"SCAFI"@en
<Q18033884>	"COX7A2L"@en	"SCAF1"@en
<Q18033884>	"COX7A2L"@en	"cytochrome c oxidase subunit 7A2 like"@en
<Q18033884>	"COX7A2L"@en	"COX7RP"@en
<Q18033884>	"COX7A2L"@en	"COX7AR"@en
<Q18033884>	"COX7A2L"@en	"EB1"@en
<Q18033910>	"ZMYM4"@en	"ZNF262"@en
<Q18033910>	"ZMYM4"@en	"ZNF198L3"@en
<Q18033910>	"ZMYM4"@en	"zinc finger MYM-type containing 4"@en
<Q18033910>	"ZMYM4"@en	"CDIR"@en
<Q18033910>	"ZMYM4"@en	"MYM"@en
<Q18033911>	"ZMYM3"@en	"ZNF261"@en
<Q18033911>	"ZMYM3"@en	"ZNF198L2"@en
<Q18033911>	"ZMYM3"@en	"XFIM"@en
<Q18033911>	"ZMYM3"@en	"DXS6673E"@en
<Q18033911>	"ZMYM3"@en	"zinc finger MYM-type containing 3"@en
<Q18033911>	"ZMYM3"@en	"MYM"@en
<Q18033908>	"HACD1"@en	"PTPLA"@en
<Q18033908>	"HACD1"@en	"3-hydroxyacyl-CoA dehydratase 1"@en
<Q18033908>	"HACD1"@en	"CAP"@en
<Q18033909>	"DCLK1"@en	"doublecortin like kinase 1"@en
<Q18033909>	"DCLK1"@en	"DCLK"@en
<Q18033909>	"DCLK1"@en	"DCDC3A"@en
<Q18033909>	"DCLK1"@en	"DCAMKL1"@en
<Q18033909>	"DCLK1"@en	"CLICK1"@en
<Q18033909>	"DCLK1"@en	"CL1"@en
<Q18033914>	"RAD17P2"@en	"RAD17 pseudogene 2"@en
<Q18033914>	"RAD17P2"@en	"RAD17 checkpoint clamp loader component pseudogene 2"@en
<Q18033914>	"RAD17P2"@en	"HRAD17P2"@en
<Q18033912>	"ZMYM6"@en	"ZNF258"@en
<Q18033912>	"ZMYM6"@en	"ZNF198L4"@en
<Q18033912>	"ZMYM6"@en	"ZBED7"@en
<Q18033912>	"ZMYM6"@en	"Buster2"@en
<Q18033912>	"ZMYM6"@en	"zinc finger MYM-type containing 6"@en
<Q18033912>	"ZMYM6"@en	"MYM"@en
<Q18033913>	"ZMYM5"@en	"ZNF237"@en
<Q18033913>	"ZMYM5"@en	"ZNF198L1"@en
<Q18033913>	"ZMYM5"@en	"HSPC050"@en
<Q18033913>	"ZMYM5"@en	"zinc finger MYM-type containing 5"@en
<Q18033913>	"ZMYM5"@en	"MYM"@en
<Q18035307>	"H4C10P"@en	"pH4/f"@en
<Q18035307>	"H4C10P"@en	"histone cluster 1, H4, pseudogene 1"@en
<Q18035307>	"H4C10P"@en	"histone cluster 1 H4 pseudogene 1"@en
<Q18035307>	"H4C10P"@en	"HIST1H4PS1"@en
<Q18035307>	"H4C10P"@en	"H4FFP"@en
<Q18035307>	"H4C10P"@en	"H4 clustered histone 10, pseudogene"@en
<Q18035307>	"H4C10P"@en	"dJ97D16.3"@en
<Q18035310>	"H2AC5P"@en	"histone cluster 1, H2a, pseudogene 5"@en
<Q18035310>	"H2AC5P"@en	"histone cluster 1 H2A pseudogene 5"@en
<Q18035310>	"H2AC5P"@en	"HIST1H2APS5"@en
<Q18035310>	"H2AC5P"@en	"H2AFFP"@en
<Q18035310>	"H2AC5P"@en	"H2A clustered histone 5, pseudogene"@en
<Q18035310>	"H2AC5P"@en	"pH2A/f"@en
<Q18035311>	"TFG"@en	"TRKT3"@en
<Q18035311>	"TFG"@en	"TRK-fused gene"@en
<Q18035311>	"TFG"@en	"trafficking from ER to golgi regulator"@en
<Q18035311>	"TFG"@en	"SPG57"@en
<Q18035311>	"TFG"@en	"HMSNP"@en
<Q18035311>	"TFG"@en	"TF6"@en
<Q18035308>	"H3P26"@en	"pH3/e"@en
<Q18035308>	"H3P26"@en	"histone cluster 1, H1, pseudogene 2"@en
<Q18035308>	"H3P26"@en	"histone cluster 1 H1 pseudogene 2"@en
<Q18035308>	"H3P26"@en	"HIST1H1PS2"@en
<Q18035308>	"H3P26"@en	"H3FEP"@en
<Q18035308>	"H3P26"@en	"H3 histone pseudogene 26"@en
<Q18035309>	"H2BC16P"@en	"pH2B/i"@en
<Q18035309>	"H2BC16P"@en	"pH2B.i"@en
<Q18035309>	"H2BC16P"@en	"histone cluster 1, H2b, pseudogene 2"@en
<Q18035309>	"H2BC16P"@en	"histone cluster 1 H2B pseudogene 2"@en
<Q18035309>	"H2BC16P"@en	"HIST1H2BPS2"@en
<Q18035309>	"H2BC16P"@en	"H2BFIP"@en
<Q18035309>	"H2BC16P"@en	"H2B clustered histone 16, pseudogene"@en
<Q18035314>	"TRDN"@en	"TRISK"@en
<Q18035314>	"TRDN"@en	"triadin"@en
<Q18035314>	"TRDN"@en	"TDN"@en
<Q18030325>	"P2RY6"@en	"P2Y6"@en
<Q18033886>	"SCAF11"@en	"SRSF2IP"@en
<Q18033886>	"SCAF11"@en	"SRRP129"@en
<Q18033886>	"SCAF11"@en	"SIP1"@en
<Q18033886>	"SCAF11"@en	"SFRS2IP"@en
<Q18033886>	"SCAF11"@en	"CASP11"@en
<Q18033886>	"SCAF11"@en	"SR-related CTD associated factor 11"@en
<Q18033885>	"TMSB10"@en	"thymosin beta 10"@en
<Q18033885>	"TMSB10"@en	"TB10"@en
<Q18033885>	"TMSB10"@en	"MIG12"@en
<Q18033890>	"MAP3K13"@en	"mitogen-activated protein kinase kinase kinase 13"@en
<Q18033890>	"MAP3K13"@en	"MEKK13"@en
<Q18033890>	"MAP3K13"@en	"LZK"@en
<Q18033890>	"MAP3K13"@en	"MLK"@en
<Q18033891>	"HTR3B"@en	"5-hydroxytryptamine receptor 3B"@en
<Q18033891>	"HTR3B"@en	"5-HT3B"@en
<Q18033888>	"MYOM2"@en	"TTNAP"@en
<Q18033888>	"MYOM2"@en	"myomesin 2"@en
<Q18033889>	"IL1RL1"@en	"ST2V"@en
<Q18033889>	"IL1RL1"@en	"ST2L"@en
<Q18033889>	"IL1RL1"@en	"interleukin 1 receptor like 1"@en
<Q18033889>	"IL1RL1"@en	"IL33R"@en
<Q18033889>	"IL1RL1"@en	"FIT-1"@en
<Q18033889>	"IL1RL1"@en	"DER4"@en
<Q18033889>	"IL1RL1"@en	"ST2"@en
<Q18033889>	"IL1RL1"@en	"T1"@en
<Q18030298>	"SLC22A18AS"@en	"SLC22A1LS"@en
<Q18030298>	"SLC22A18AS"@en	"SLC22A18 antisense RNA"@en
<Q18030298>	"SLC22A18AS"@en	"ORCTL2S"@en
<Q18030298>	"SLC22A18AS"@en	"BWSCR1B"@en
<Q18030298>	"SLC22A18AS"@en	"BWR1B"@en
<Q18030298>	"SLC22A18AS"@en	"p27-BWR1B"@en
<Q18030298>	"SLC22A18AS"@en	"solute carrier family 22 member 18 antisense"@en
<Q18030299>	"ORM1"@en	"orosomucoid 1"@en
<Q18030299>	"ORM1"@en	"HEL-S-153w"@en
<Q18030299>	"ORM1"@en	"AGP1"@en
<Q18030299>	"ORM1"@en	"AGP-A"@en
<Q18030299>	"ORM1"@en	"ORM"@en
<Q18030296>	"ORC5"@en	"PPP1R117"@en
<Q18030296>	"ORC5"@en	"origin recognition complex subunit 5"@en
<Q18030296>	"ORC5"@en	"ORC5T"@en
<Q18030296>	"ORC5"@en	"ORC5P"@en
<Q18030296>	"ORC5"@en	"ORC5L"@en
<Q18030297>	"SLC22A18"@en	"SLC22A1L"@en
<Q18030297>	"SLC22A18"@en	"ORCTL2"@en
<Q18030297>	"SLC22A18"@en	"IMPT1"@en
<Q18030297>	"SLC22A18"@en	"TSSC5"@en
<Q18030297>	"SLC22A18"@en	"p45-BWR1A"@en
<Q18030297>	"SLC22A18"@en	"BWSCR1A"@en
<Q18030297>	"SLC22A18"@en	"BWR1A"@en
<Q18030297>	"SLC22A18"@en	"solute carrier family 22 member 18"@en
<Q18030297>	"SLC22A18"@en	"ITM"@en
<Q18030297>	"SLC22A18"@en	"HET"@en
<Q18030302>	"OSBP"@en	"OSBP1"@en
<Q18030302>	"OSBP"@en	"oxysterol binding protein"@en
<Q18030301>	"ORM2"@en	"orosomucoid 2"@en
<Q18030301>	"ORM2"@en	"AGP-B'"@en
<Q18030301>	"ORM2"@en	"AGP-B"@en
<Q18030301>	"ORM2"@en	"AGP2"@en
<Q18030314>	"P2RX1"@en	"purinergic receptor P2X 1"@en
<Q18030314>	"P2RX1"@en	"P2X1"@en
<Q18030313>	"OXCT1"@en	"SCOT"@en
<Q18030313>	"OXCT1"@en	"OXCT"@en
<Q18030313>	"OXCT1"@en	"3-oxoacid CoA-transferase 1"@en
<Q18030318>	"P2RX5"@en	"P2X5R"@en
<Q18030318>	"P2RX5"@en	"LRH-1"@en
<Q18030318>	"P2RX5"@en	"P2X5"@en
<Q18030318>	"P2RX5"@en	"purinergic receptor P2X 5"@en
<Q18030316>	"P2RX3"@en	"purinergic receptor P2X 3"@en
<Q18030316>	"P2RX3"@en	"P2X3"@en
<Q18030317>	"P2RX4"@en	"P2X4R"@en
<Q18030317>	"P2RX4"@en	"purinergic receptor P2X 4"@en
<Q18030317>	"P2RX4"@en	"P2X4"@en
<Q18030320>	"P2RX7"@en	"purinergic receptor P2X 7"@en
<Q18030320>	"P2RX7"@en	"P2X7"@en
<Q18030321>	"P2RY1"@en	"P2Y1"@en
<Q18030321>	"P2RY1"@en	"SARCC"@en
<Q18030321>	"P2RY1"@en	"purinergic receptor P2Y1"@en
<Q18030338>	"PAFAH1B3"@en	"platelet activating factor acetylhydrolase 1b catalytic subunit 3"@en
<Q18030338>	"PAFAH1B3"@en	"PAFAHG"@en
<Q18030339>	"PAFAH2"@en	"platelet activating factor acetylhydrolase 2"@en
<Q18030339>	"PAFAH2"@en	"HSD-PLA2"@en
<Q18030336>	"PAEP"@en	"ZIF-1"@en
<Q18030336>	"PAEP"@en	"GdA"@en
<Q18030336>	"PAEP"@en	"PP14"@en
<Q18030336>	"PAEP"@en	"PAEG"@en
<Q18030336>	"PAEP"@en	"progestagen associated endometrial protein"@en
<Q18030336>	"PAEP"@en	"GD"@en
<Q18030336>	"PAEP"@en	"GdS"@en
<Q18030336>	"PAEP"@en	"GdF"@en
<Q18030336>	"PAEP"@en	"PEP"@en
<Q18030337>	"PAFAH1B2"@en	"platelet activating factor acetylhydrolase 1b catalytic subunit 2"@en
<Q18030337>	"PAFAH1B2"@en	"HEL-S-303"@en
<Q18030342>	"PAK3"@en	"XLID30"@en
<Q18030342>	"PAK3"@en	"PAK3beta"@en
<Q18030342>	"PAK3"@en	"OPHN3"@en
<Q18030342>	"PAK3"@en	"MRX47"@en
<Q18030342>	"PAK3"@en	"MRX30"@en
<Q18030342>	"PAK3"@en	"hPAK3"@en
<Q18030342>	"PAK3"@en	"bPAK"@en
<Q18030342>	"PAK3"@en	"beta-PAK"@en
<Q18030342>	"PAK3"@en	"PAK-3"@en
<Q18030342>	"PAK3"@en	"p21 (RAC1) activated kinase 3"@en
<Q18030342>	"PAK3"@en	"CDKN1A"@en
<Q18030342>	"PAK3"@en	"ARA"@en
<Q18030340>	"PRDX1"@en	"TDPX2"@en
<Q18030340>	"PRDX1"@en	"PRXI"@en
<Q18030340>	"PRDX1"@en	"PRX1"@en
<Q18030340>	"PRDX1"@en	"PAGB"@en
<Q18030340>	"PRDX1"@en	"PAGA"@en
<Q18030340>	"PRDX1"@en	"NKEFA"@en
<Q18030340>	"PRDX1"@en	"NKEF-A"@en
<Q18030340>	"PRDX1"@en	"Peroxiredoxin 1"@en
<Q18030340>	"PRDX1"@en	"PAG"@en
<Q18030340>	"PRDX1"@en	"MSP23"@en
<Q18030341>	"PAK2"@en	"PAKgamma"@en
<Q18030341>	"PAK2"@en	"PAK65"@en
<Q18030341>	"PAK2"@en	"p21 (RAC1) activated kinase 2"@en
<Q18031454>	"SRSF1"@en	"SRp30a"@en
<Q18031454>	"SRSF1"@en	"SFRS1"@en
<Q18031454>	"SRSF1"@en	"SF2p33"@en
<Q18031454>	"SRSF1"@en	"serine and arginine rich splicing factor 1"@en
<Q18031454>	"SRSF1"@en	"ASF/SF2"@en
<Q18031454>	"SRSF1"@en	"serine/arginine-rich splicing factor 1"@en
<Q18031454>	"SRSF1"@en	"SF2"@en
<Q18031454>	"SRSF1"@en	"ASF"@en
<Q18031455>	"SRSF2"@en	"SRp30b"@en
<Q18031455>	"SRSF2"@en	"SFRS2A"@en
<Q18031455>	"SRSF2"@en	"SFRS2"@en
<Q18031455>	"SRSF2"@en	"SC-35"@en
<Q18031455>	"SRSF2"@en	"PR264"@en
<Q18031455>	"SRSF2"@en	"SC35"@en
<Q18031455>	"SRSF2"@en	"serine and arginine rich splicing factor 2"@en
<Q18031455>	"SRSF2"@en	"serine/arginine-rich splicing factor 2"@en
<Q18031452>	"SFRP4"@en	"secreted frizzled related protein 4"@en
<Q18031452>	"SFRP4"@en	"FRZB-2"@en
<Q18031452>	"SFRP4"@en	"FRPHE"@en
<Q18031452>	"SFRP4"@en	"PYL"@en
<Q18031452>	"SFRP4"@en	"sFRP-4"@en
<Q18031452>	"SFRP4"@en	"FRP-4"@en
<Q18031453>	"SFRP5"@en	"secreted frizzled related protein 5"@en
<Q18031453>	"SFRP5"@en	"SARP3"@en
<Q18031456>	"SRSF3"@en	"SRp20"@en
<Q18031456>	"SRSF3"@en	"SFRS3"@en
<Q18031456>	"SRSF3"@en	"serine/arginine-rich splicing factor 3"@en
<Q18031456>	"SRSF3"@en	"serine and arginine rich splicing factor 3"@en
<Q18031457>	"SRSF4"@en	"SRP75"@en
<Q18031457>	"SRSF4"@en	"SFRS4"@en
<Q18031457>	"SRSF4"@en	"serine/arginine-rich splicing factor 4"@en
<Q18031457>	"SRSF4"@en	"serine and arginine rich splicing factor 4"@en
<Q18031482>	"SHFM2"@en	"split hand/foot malformation (ectrodactyly) type 2"@en
<Q18031482>	"SHFM2"@en	"SHSF2"@en
<Q18031482>	"SHFM2"@en	"SHFD2"@en
<Q18031483>	"SHC1"@en	"SHCA"@en
<Q18031483>	"SHC1"@en	"SHC"@en
<Q18031483>	"SHC1"@en	"SHC adaptor protein 1"@en
<Q18031480>	"SH3GL1P2"@en	"SH3GLP2"@en
<Q18031480>	"SH3GL1P2"@en	"SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 2"@en
<Q18031480>	"SH3GL1P2"@en	"CNSA-P2"@en
<Q18031486>	"FBXW4"@en	"FBWD4"@en
<Q18031486>	"FBXW4"@en	"FBW4"@en
<Q18031486>	"FBXW4"@en	"SHSF3"@en
<Q18031486>	"FBXW4"@en	"SHFM3"@en
<Q18031486>	"FBXW4"@en	"F-box and WD repeat domain containing 4"@en
<Q18031486>	"FBXW4"@en	"DAC"@en
<Q18031487>	"SHMT1"@en	"SHMT"@en
<Q18031487>	"SHMT1"@en	"serine hydroxymethyltransferase 1"@en
<Q18031487>	"SHMT1"@en	"CSHMT"@en
<Q18031484>	"SHC1P1"@en	"SHC adaptor protein 1 pseudogene 1"@en
<Q18031485>	"SHC1P2"@en	"SHCL1"@en
<Q18031485>	"SHC1P2"@en	"SHC adaptor protein 1 pseudogene 2"@en
<Q18032415>	"ZFP37"@en	"ZNF906"@en
<Q18032415>	"ZFP37"@en	"ZFP37 zinc finger protein"@en
<Q18032415>	"ZFP37"@en	"zfp-37"@en
<Q18032412>	"SF1"@en	"ZNF162"@en
<Q18032412>	"SF1"@en	"ZFM1"@en
<Q18032412>	"SF1"@en	"ZCCHC25"@en
<Q18032412>	"SF1"@en	"MBBP"@en
<Q18032412>	"SF1"@en	"D11S636"@en
<Q18032412>	"SF1"@en	"splicing factor 1"@en
<Q18032412>	"SF1"@en	"BBP"@en
<Q18032413>	"ZFP36"@en	"zfp-36"@en
<Q18032413>	"ZFP36"@en	"TIS11"@en
<Q18032413>	"ZFP36"@en	"RNF162A"@en
<Q18032413>	"ZFP36"@en	"NUP475"@en
<Q18032413>	"ZFP36"@en	"GOS24"@en
<Q18032413>	"ZFP36"@en	"G0S24"@en
<Q18032413>	"ZFP36"@en	"TTP"@en
<Q18032413>	"ZFP36"@en	"ZFP36 ring finger protein"@en
<Q18032418>	"ZFX"@en	"ZNF926"@en
<Q18032418>	"ZFX"@en	"zinc finger protein, X-linked"@en
<Q18032418>	"ZFX"@en	"zinc finger protein X-linked"@en
<Q18032419>	"ZFY"@en	"ZNF911"@en
<Q18032419>	"ZFY"@en	"zinc finger protein, Y-linked"@en
<Q18032419>	"ZFY"@en	"zinc finger protein Y-linked"@en
<Q18032416>	"ZBTB14"@en	"ZNF478"@en
<Q18032416>	"ZBTB14"@en	"ZFP161"@en
<Q18032416>	"ZBTB14"@en	"ZFP-5"@en
<Q18032416>	"ZBTB14"@en	"ZFP-161"@en
<Q18032416>	"ZBTB14"@en	"zinc finger and BTB domain containing 14"@en
<Q18033877>	"SLC28A1"@en	"Concentrative nucleoside transporter 1"@en
<Q18033877>	"SLC28A1"@en	"solute carrier family 28 member 1"@en
<Q18033877>	"SLC28A1"@en	"CNT1"@en
<Q18035335>	"TUBA1B"@en	"tubulin alpha 1b"@en
<Q18035335>	"TUBA1B"@en	"K-ALPHA-1"@en
<Q18035338>	"TUBB3"@en	"tubulin beta 3 class III"@en
<Q18035338>	"TUBB3"@en	"TUBB4"@en
<Q18035338>	"TUBB3"@en	"FEOM3"@en
<Q18035338>	"TUBB3"@en	"CFEOM3"@en
<Q18035338>	"TUBB3"@en	"CDCBM1"@en
<Q18035338>	"TUBB3"@en	"CDCBM"@en
<Q18035338>	"TUBB3"@en	"beta-4"@en
<Q18035338>	"TUBB3"@en	"CFEOM3A"@en
<Q18035339>	"TUBB4A"@en	"tubulin beta 4A class IVa"@en
<Q18035339>	"TUBB4A"@en	"DYT4"@en
<Q18035339>	"TUBB4A"@en	"beta-5"@en
<Q18035339>	"TUBB4A"@en	"TUBB5"@en
<Q18035339>	"TUBB4A"@en	"TUBB4"@en
<Q18035336>	"IRF9"@en	"ISGF3"@en
<Q18035336>	"IRF9"@en	"IRF-9"@en
<Q18035336>	"IRF9"@en	"ISGF3G"@en
<Q18035336>	"IRF9"@en	"p48"@en
<Q18035336>	"IRF9"@en	"interferon regulatory factor 9"@en
<Q18035337>	"BPNT1"@en	"HEL20"@en
<Q18035337>	"BPNT1"@en	"3'(2'), 5'-bisphosphate nucleotidase 1"@en
<Q18035337>	"BPNT1"@en	"PIP"@en
<Q18035340>	"TUBB4B"@en	"tubulin beta 4B class IVb"@en
<Q18035340>	"TUBB4B"@en	"TUBB2C"@en
<Q18035340>	"TUBB4B"@en	"TUBB2"@en
<Q18035340>	"TUBB4B"@en	"LCAEOD"@en
<Q18035340>	"TUBB4B"@en	"Beta2"@en
<Q18035341>	"BTN3A3"@en	"BTN3.3"@en
<Q18035341>	"BTN3A3"@en	"butyrophilin subfamily 3 member A3"@en
<Q18035341>	"BTN3A3"@en	"BTF3"@en
<Q18030275>	"OMG"@en	"oligodendrocyte myelin glycoprotein"@en
<Q18030275>	"OMG"@en	"OMGP"@en
<Q18030272>	"OGN"@en	"SLRR3A"@en
<Q18030272>	"OGN"@en	"osteoglycin"@en
<Q18030272>	"OGN"@en	"OIF"@en
<Q18030272>	"OGN"@en	"OG"@en
<Q18030273>	"OLR1"@en	"SLOX1"@en
<Q18030273>	"OLR1"@en	"SCARE1"@en
<Q18030273>	"OLR1"@en	"oxidized low density lipoprotein receptor 1"@en
<Q18030273>	"OLR1"@en	"LOXIN"@en
<Q18030273>	"OLR1"@en	"LOX1"@en
<Q18030273>	"OLR1"@en	"CLEC8A"@en
<Q18030279>	"OPA2"@en	"optic atrophy 2 (obscure)"@en
<Q18030276>	"OMP"@en	"olfactory marker protein"@en
<Q18030277>	"OPA1"@en	"largeG"@en
<Q18030277>	"OPA1"@en	"BERHS"@en
<Q18030277>	"OPA1"@en	"MTDPS14"@en
<Q18030277>	"OPA1"@en	"Optic atrophy 1"@en
<Q18030277>	"OPA1"@en	"MGM1"@en
<Q18030277>	"OPA1"@en	"OPA1 mitochondrial dynamin like GTPase"@en
<Q18030277>	"OPA1"@en	"NTG"@en
<Q18030277>	"OPA1"@en	"OPA1, mitochondrial dynamin like GTPase"@en
<Q18030277>	"OPA1"@en	"NPG"@en
<Q18032395>	"XRCC3"@en	"CMM6"@en
